Time,Channel A Last (V),Channel B Last (V)
1681203432,0.998,0.07
1681203432,0.999,0.058
1681203432,0.999,0.053
1681203432,0.997,0.096
1681203432,0.997,0.04
1681203432,1.001,0.068
1681203432,1,0.058
1681203432,0.995,-0.027
1681203432,0.999,0.06
1681203432,0.999,0.066
1681203432,1,0.07
1681203432,0.996,0.054
1681203432,0.996,0.062
1681203432,1,0.067
1681203432,0.998,0.069
1681203432,0.998,0.058
1681203432,0.999,0.069
1681203432,0.997,0.07
1681203432,0.997,0.06
1681203433,1.001,0.065
1681203433,0.999,0.058
1681203433,0.995,0.066
1681203433,0.999,0.063
1681203433,0.999,0.057
1681203433,0.997,0.066
1681203433,0.998,0.072
1681203433,0.998,0.056
1681203433,0.999,0.064
1681203433,0.997,0.068
1681203433,0.999,0.062
1681203433,0.999,0.068
1681203433,0.998,0.063
1681203433,1.003,0.059
1681203433,0.997,0.062
1681203433,0.999,0.062
1681203433,0.995,0.061
1681203433,1,0.055
1681203433,0.997,0.054
1681203433,0.999,0.062
1681203434,0.997,0.06
1681203434,0.999,0.06
1681203434,1.002,0.064
1681203434,0.999,0.06
1681203434,0.998,0.053
1681203434,0.996,0.061
1681203434,0.995,0.066
1681203434,0.998,0.062
1681203434,0.999,0.064
1681203434,0.998,0.063
1681203434,0.997,0.062
1681203434,1.002,0.067
1681203434,0.997,0.06
1681203434,0.997,0.061
1681203434,1.001,0.062
1681203434,0.997,0.059
1681203434,0.999,0.067
1681203434,0.999,0.058
1681203434,1,0.057
1681203434,0.997,0.062
1681203435,0.999,0.07
1681203435,1.001,0.071
1681203435,1.001,0.064
1681203435,1.001,0.06
1681203435,0.998,0.065
1681203435,0.999,0.061
1681203435,1,0.056
1681203435,0.997,0.063
1681203435,0.999,0.06
1681203435,0.997,0.058
1681203435,1,0.065
1681203435,0.997,0.067
1681203435,0.998,0.06
1681203435,0.999,0.06
1681203435,0.999,0.063
1681203435,0.997,0.055
1681203435,0.999,0.057
1681203435,0.998,0.066
1681203435,0.998,0.066
1681203435,0.996,0.065
1681203436,0.998,0.054
1681203436,1,0.056
1681203436,0.997,0.064
1681203436,0.996,0.063
1681203436,0.999,0.062
1681203436,0.996,0.058
1681203436,0.999,0.052
1681203436,0.998,0.058
1681203436,1,0.065
1681203436,1.003,0.066
1681203436,1,0.064
1681203436,0.997,0.063
1681203436,0.998,0.065
1681203436,0.999,0.059
1681203436,1.003,0.057
1681203436,0.994,0.065
1681203436,0.998,0.061
1681203436,0.997,0.067
1681203436,0.998,0.063
1681203436,0.999,0.067
1681203437,0.997,0.063
1681203437,0.995,0.062
1681203437,0.997,0.059
1681203437,1.002,0.058
1681203437,0.997,0.057
1681203437,0.999,0.065
1681203437,1.002,0.062
1681203437,0.999,0.06
1681203437,0.999,0.065
1681203437,0.997,0.058
1681203437,0.999,0.074
1681203437,0.996,0.061
1681203437,0.997,0.063
1681203437,0.999,0.062
1681203437,0.998,0.06
1681203437,0.997,0.064
1681203437,0.996,0.07
1681203437,0.997,0.055
1681203437,0.995,0.053
1681203437,0.998,0.056
1681203438,0.999,0.073
1681203438,0.999,0.065
1681203438,0.998,0.061
1681203438,0.999,0.061
1681203438,1,0.055
1681203438,0.996,0.056
1681203438,0.997,0.079
1681203438,0.998,0.038
1681203438,0.998,0.056
1681203438,0.997,0.068
1681203438,0.996,0.061
1681203438,0.997,0.065
1681203438,1,0.055
1681203438,0.997,0.068
1681203438,0.999,0.065
1681203438,0.997,0.026
1681203438,0.995,0.058
1681203438,0.999,0.059
1681203438,0.998,0.086
1681203438,0.997,0.081
1681203439,0.998,0.062
1681203439,0.999,0.085
1681203439,0.993,0.026
1681203439,0.997,0.052
1681203439,0.996,0.048
1681203439,1.002,0.081
1681203439,0.994,0.06
1681203439,0.996,0.019
1681203439,0.994,0.045
1681203439,0.996,0.007
1681203439,0.999,0.065
1681203439,0.998,0.044
1681203439,0.996,0.067
1681203439,0.997,0.028
1681203439,1,0.079
1681203439,0.998,0.087
1681203439,0.999,0.089
1681203439,0.994,0.021
1681203439,0.995,0.041
1681203439,1,0.098
1681203440,1,0.075
1681203440,1.001,0.081
1681203440,0.995,0.079
1681203440,0.997,0.051
1681203440,0.997,0.042
1681203440,0.997,0.033
1681203440,0.998,0.052
1681203440,1.001,0.048
1681203440,0.995,0.059
1681203440,0.997,0.078
1681203440,1,0.056
1681203440,1.001,0.086
1681203440,0.999,0.064
1681203440,0.999,0.059
1681203440,0.997,0.062
1681203440,0.996,0.074
1681203440,1,0.05
1681203440,0.994,0.07
1681203440,1.004,0.093
1681203440,0.996,0.059
1681203441,1,0.088
1681203441,0.999,0.054
1681203441,0.996,0.005
1681203441,0.996,0.022
1681203441,1,0.047
1681203441,0.999,0.07
1681203441,0.997,0.072
1681203441,1.003,0.056
1681203441,0.999,0.103
1681203441,1.002,0.096
1681203441,0.996,0.079
1681203441,0.997,0.017
1681203441,0.993,0.039
1681203441,0.996,0.053
1681203441,1,0.048
1681203441,0.996,0.079
1681203441,0.996,0.06
1681203441,0.999,0.057
1681203441,0.995,0.016
1681203441,0.995,0.031
1681203442,1.001,0.063
1681203442,0.997,0.024
1681203442,0.994,0.041
1681203442,0.999,0.08
1681203442,1,0.066
1681203442,0.996,0.078
1681203442,0.994,0.058
1681203442,0.998,0.084
1681203442,0.998,0.082
1681203442,0.997,0.057
1681203442,0.996,-0.007
1681203442,0.999,0.067
1681203442,1,0.043
1681203442,0.996,0.03
1681203442,1.001,0.083
1681203442,0.993,0.068
1681203442,0.998,0.062
1681203442,0.996,0.022
1681203442,0.996,0.014
1681203442,0.997,0.062
1681203443,0.998,0.07
1681203443,0.998,0.056
1681203443,1.003,0.101
1681203443,0.997,0.019
1681203443,0.999,0.047
1681203443,0.995,0.068
1681203443,0.999,0.058
1681203443,0.997,0.062
1681203443,0.996,0.111
1681203443,1,0.057
1681203443,0.997,0.028
1681203443,1,0.08
1681203443,0.998,0.068
1681203443,1,0.097
1681203443,0.999,0.086
1681203443,1,0.082
1681203443,0.996,0.035
1681203443,1.001,0.077
1681203443,0.996,0.038
1681203443,0.998,0.041
1681203444,0.998,0.071
1681203444,0.996,0.073
1681203444,0.999,0.05
1681203444,0.998,0.068
1681203444,0.998,0.07
1681203444,0.998,0.051
1681203444,0.998,0.055
1681203444,0.999,0.068
1681203444,0.999,0.09
1681203444,0.997,0.066
1681203444,0.996,0.061
1681203444,0.996,0.054
1681203444,0.999,0.069
1681203444,1,0.061
1681203444,0.998,0.071
1681203444,0.995,0.058
1681203444,0.999,0.058
1681203444,1,0.08
1681203444,1.001,0.057
1681203444,0.999,0.067
1681203445,0.997,0.049
1681203445,0.996,0.07
1681203445,0.997,0.044
1681203445,0.998,0.073
1681203445,0.999,0.074
1681203445,0.996,0.063
1681203445,0.999,0.07
1681203445,0.999,0.057
1681203445,0.997,0.058
1681203445,0.999,0.07
1681203445,0.997,0.071
1681203445,0.997,0.066
1681203445,0.994,0.065
1681203445,0.998,0.054
1681203445,0.999,0.074
1681203445,0.997,0.066
1681203445,1.001,0.063
1681203445,1,0.057
1681203445,0.999,0.065
1681203445,1.001,0.062
1681203446,0.998,0.056
1681203446,0.997,0.063
1681203446,0.998,0.059
1681203446,0.998,0.057
1681203446,0.998,0.066
1681203446,0.998,0.062
1681203446,1.001,0.064
1681203446,0.998,0.069
1681203446,0.997,0.069
1681203446,0.996,0.06
1681203446,0.996,0.063
1681203446,0.998,0.066
1681203446,0.999,0.062
1681203446,0.999,0.053
1681203446,0.999,0.057
1681203446,0.996,0.061
1681203446,1,0.063
1681203446,0.997,0.063
1681203446,0.997,0.065
1681203446,1.001,0.067
1681203447,0.998,0.06
1681203447,0.998,0.059
1681203447,0.997,0.064
1681203447,0.999,0.059
1681203447,0.998,0.066
1681203447,1,0.057
1681203447,0.999,0.069
1681203447,0.997,0.057
1681203447,0.998,0.057
1681203447,0.998,0.066
1681203447,1.003,0.058
1681203447,0.997,0.068
1681203447,0.998,0.071
1681203447,1.001,0.052
1681203447,0.997,0.059
1681203447,1.001,0.058
1681203447,0.999,0.062
1681203447,1.005,0.064
1681203447,0.996,0.055
1681203447,1,0.064
1681203448,1.001,0.053
1681203448,1.002,0.059
1681203448,2.232,0.059
1681203448,2.429,0.059
1681203448,2.432,0.064
1681203448,2.432,0.067
1681203448,2.429,0.064
1681203448,2.433,0.06
1681203448,2.431,0.066
1681203448,2.432,0.067
1681203448,2.429,0.062
1681203448,2.432,0.059
1681203448,2.431,0.07
1681203448,2.375,0.059
1681203448,1,0.065
1681203448,1.001,0.064
1681203448,0.999,0.066
1681203448,0.998,0.055
1681203448,1,0.068
1681203448,0.997,0.054
1681203449,1.001,0.07
1681203449,0.996,1.185
1681203449,1,8.056
1681203449,0.998,8.063
1681203449,0.996,8.038
1681203449,0.996,8.043
1681203449,1.001,8.144
1681203449,0.997,8.044
1681203449,1,8.073
1681203449,0.996,8.091
1681203449,0.999,8.064
1681203449,0.998,2.614
1681203449,1.001,0.059
1681203449,0.998,0.061
1681203449,0.995,0.059
1681203449,0.999,0.064
1681203449,1.001,0.062
1681203449,1,0.061
1681203449,1.002,0.056
1681203449,0.999,0.061
1681203450,1.003,0.063
1681203450,0.999,0.067
1681203450,1,0.065
1681203450,1,0.063
1681203450,0.999,0.065
1681203450,1.001,0.059
1681203450,1.004,0.056
1681203450,0.999,0.061
1681203450,0.998,0.062
1681203450,1.002,0.065
1681203450,0.998,0.063
1681203450,0.997,0.06
1681203450,0.996,0.062
1681203450,0.998,0.056
1681203450,0.996,0.059
1681203450,0.999,0.061
1681203450,1.001,0.06
1681203450,0.999,0.062
1681203450,1.002,0.056
1681203450,1.002,0.068
1681203451,0.998,0.065
1681203451,1.003,0.068
1681203451,0.999,0.061
1681203451,0.996,0.061
1681203451,0.997,0.065
1681203451,1.002,0.064
1681203451,0.997,0.065
1681203451,1.008,0.054
1681203451,1,0.058
1681203451,0.998,0.068
1681203451,1,0.062
1681203451,0.997,0.067
1681203451,0.996,0.067
1681203451,0.997,0.059
1681203451,1.001,0.063
1681203451,0.998,0.062
1681203451,1,0.059
1681203451,1,0.067
1681203451,0.998,0.062
1681203451,0.994,0.061
1681203452,0.996,0.064
1681203452,1,0.055
1681203452,0.999,0.063
1681203452,1,0.066
1681203452,0.998,0.064
1681203452,0.999,0.064
1681203452,0.999,0.059
1681203452,0.998,0.057
1681203452,0.999,0.067
1681203452,0.998,0.058
1681203452,0.997,0.058
1681203452,0.999,0.06
1681203452,0.999,0.062
1681203452,1,0.064
1681203452,1.004,0.062
1681203452,1,0.064
1681203452,0.998,0.057
1681203452,0.997,0.056
1681203452,1.001,0.066
1681203452,1,0.06
1681203453,0.999,0.058
1681203453,0.996,0.063
1681203453,0.999,0.066
1681203453,0.998,0.063
1681203453,1,0.059
1681203453,1,0.059
1681203453,1.002,0.052
1681203453,1.002,0.066
1681203453,0.997,0.067
1681203453,1.002,0.06
1681203453,0.998,0.052
1681203453,0.999,0.057
1681203453,0.997,0.065
1681203453,0.999,0.057
1681203453,1.001,0.067
1681203453,0.998,0.058
1681203453,1.001,0.056
1681203453,1.001,0.062
1681203453,0.999,0.056
1681203453,0.999,0.058
1681203454,1,0.065
1681203454,0.996,0.054
1681203454,0.998,0.063
1681203454,0.999,0.065
1681203454,0.997,0.065
1681203454,0.999,0.058
1681203454,0.998,0.059
1681203454,0.999,0.064
1681203454,0.994,0.063
1681203454,0.996,0.057
1681203454,0.998,0.06
1681203454,0.999,0.057
1681203454,0.998,0.064
1681203454,0.995,0.053
1681203454,0.999,0.064
1681203454,0.998,0.055
1681203454,0.998,0.062
1681203454,1.001,0.059
1681203454,1,0.057
1681203454,1,0.064
1681203455,0.999,0.053
1681203455,0.997,0.061
1681203455,0.997,0.062
1681203455,0.999,0.058
1681203455,0.999,0.07
1681203455,0.997,0.06
1681203455,1.003,0.068
1681203455,0.998,0.064
1681203455,1.001,0.061
1681203455,1,0.058
1681203455,1,0.063
1681203455,1,0.062
1681203455,1,0.064
1681203455,0.999,0.058
1681203455,0.999,0.068
1681203455,0.999,0.063
1681203455,1,0.069
1681203455,0.996,0.058
1681203455,0.997,0.059
1681203455,0.996,0.064
1681203456,0.997,0.062
1681203456,1,0.058
1681203456,1.001,0.069
1681203456,0.999,0.057
1681203456,0.999,0.057
1681203456,1.003,0.064
1681203456,0.997,0.052
1681203456,1.002,0.083
1681203456,1,0.063
1681203456,0.996,0.06
1681203456,0.999,0.054
1681203456,0.999,0.056
1681203456,0.998,0.07
1681203456,0.998,0.071
1681203456,0.996,0.074
1681203456,0.998,0.08
1681203456,0.998,0.063
1681203456,0.999,0.036
1681203456,0.994,0.032
1681203456,1.001,0.062
1681203457,1,0.075
1681203457,1.002,0.062
1681203457,1.001,0.061
1681203457,1,0.083
1681203457,0.999,0.058
1681203457,0.999,0.062
1681203457,0.998,0.058
1681203457,1.001,0.058
1681203457,0.998,0.07
1681203457,0.997,0.038
1681203457,0.997,0.061
1681203457,1,0.084
1681203457,1,0.062
1681203457,0.999,0.05
1681203457,0.996,0.045
1681203457,1,0.061
1681203457,0.997,0.077
1681203457,0.996,0.049
1681203457,0.999,0.064
1681203457,1,0.081
1681203458,0.999,0.09
1681203458,1,0.083
1681203458,0.997,0.053
1681203458,0.999,0.051
1681203458,0.998,0.096
1681203458,0.989,-0.028
1681203458,0.996,-0.005
1681203458,0.999,0.019
1681203458,0.999,0.074
1681203458,1,0.034
1681203458,1.001,0.118
1681203458,0.999,0.041
1681203458,1.001,0.112
1681203458,0.996,0.056
1681203458,0.994,0.046
1681203458,1.001,0.103
1681203458,1.002,0.074
1681203458,0.997,0.038
1681203458,0.997,0.087
1681203458,0.999,0.067
1681203459,1,0.041
1681203459,0.999,0.076
1681203459,1.001,0.063
1681203459,1.001,0.089
1681203459,0.999,0.058
1681203459,0.995,0.116
1681203459,0.997,0.08
1681203459,1,0.083
1681203459,0.994,0.031
1681203459,0.998,0.028
1681203459,1,0.11
1681203459,0.999,0.093
1681203459,1,0.041
1681203459,1,0.079
1681203459,1,0.081
1681203459,0.997,0.044
1681203459,0.998,0.091
1681203459,1,0.067
1681203459,0.999,0.058
1681203459,0.998,0.051
1681203460,0.996,0.067
1681203460,0.999,0.051
1681203460,1,0.064
1681203460,0.997,0.045
1681203460,0.998,0.037
1681203460,0.998,0.061
1681203460,1.002,0.026
1681203460,0.998,0.061
1681203460,0.998,0.061
1681203460,0.997,0.082
1681203460,0.998,0.077
1681203460,0.996,0.073
1681203460,0.997,0.079
1681203460,0.994,0.04
1681203460,0.998,0.067
1681203460,0.996,0.038
1681203460,0.999,0.083
1681203460,1,0.048
1681203460,1,0.051
1681203460,0.998,0.069
1681203461,1.002,0.099
1681203461,1.001,0.11
1681203461,0.999,0.05
1681203461,0.998,0.043
1681203461,0.996,0.056
1681203461,0.999,0.081
1681203461,0.999,0.078
1681203461,0.997,0.04
1681203461,0.999,0.054
1681203461,0.996,0.031
1681203461,0.997,0.109
1681203461,0.997,0.025
1681203461,1,0.107
1681203461,1.003,0.116
1681203461,0.995,0.021
1681203461,1.004,0.098
1681203461,0.999,0.069
1681203461,1,0.029
1681203461,1.001,0.067
1681203461,0.999,0.081
1681203462,0.999,0.069
1681203462,0.998,0.064
1681203462,1,0.072
1681203462,1,0.118
1681203462,0.997,0.035
1681203462,0.999,0.077
1681203462,1.003,0.069
1681203462,0.997,0.053
1681203462,1,0.043
1681203462,1,0.064
1681203462,1.002,0.065
1681203462,0.999,0.056
1681203462,1.001,0.096
1681203462,1.001,0.055
1681203462,0.998,0.076
1681203462,1,0.081
1681203462,0.998,0.044
1681203462,1.001,0.068
1681203462,0.997,0.034
1681203462,0.996,0.061
1681203463,0.995,0.063
1681203463,0.999,0.051
1681203463,0.997,0.047
1681203463,0.997,0.062
1681203463,0.997,0.085
1681203463,0.999,0.089
1681203463,0.999,0.073
1681203463,0.998,0.062
1681203463,0.998,0.082
1681203463,0.998,0.082
1681203463,0.996,0.064
1681203463,1,0.048
1681203463,0.997,0.058
1681203463,1,0.062
1681203463,0.999,0.071
1681203463,0.995,0.058
1681203463,0.999,0.061
1681203463,1,0.049
1681203463,0.999,0.067
1681203463,0.998,0.065
1681203464,0.997,0.053
1681203464,0.999,0.054
1681203464,1.001,0.059
1681203464,0.998,0.062
1681203464,0.997,0.064
1681203464,0.997,0.066
1681203464,0.995,0.053
1681203464,0.997,0.064
1681203464,0.993,0.067
1681203464,1,0.059
1681203464,0.998,0.066
1681203464,0.997,0.058
1681203464,0.999,0.068
1681203464,0.998,0.058
1681203464,0.998,0.066
1681203464,1,0.06
1681203464,0.998,0.053
1681203464,0.999,0.064
1681203464,0.999,0.055
1681203464,0.994,0.05
1681203465,0.995,0.055
1681203465,0.999,0.061
1681203465,0.999,0.058
1681203465,0.997,0.055
1681203465,0.997,0.055
1681203465,0.994,0.062
1681203465,0.998,0.055
1681203465,0.998,0.063
1681203465,0.993,0.062
1681203465,0.999,0.068
1681203465,1.003,0.062
1681203465,0.996,0.064
1681203465,0.998,0.064
1681203465,0.997,0.065
1681203465,1.002,0.05
1681203465,0.996,0.061
1681203465,1,0.067
1681203465,0.999,0.058
1681203465,1.003,0.058
1681203465,0.999,0.063
1681203466,0.997,0.066
1681203466,0.995,0.061
1681203466,1.002,0.064
1681203466,0.998,0.059
1681203466,0.998,0.059
1681203466,1.002,0.063
1681203466,0.998,0.065
1681203466,0.999,0.054
1681203466,0.996,0.058
1681203466,1.001,0.059
1681203466,0.997,0.063
1681203466,0.999,0.059
1681203466,1,0.059
1681203466,0.997,0.063
1681203466,1.001,0.067
1681203466,0.997,0.06
1681203466,0.997,0.065
1681203466,0.997,0.063
1681203466,0.998,0.067
1681203466,0.997,0.054
1681203467,0.998,0.062
1681203467,0.996,0.056
1681203467,1.249,0.069
1681203467,2.428,0.073
1681203467,2.426,0.052
1681203467,2.426,0.064
1681203467,2.429,0.058
1681203467,2.43,0.063
1681203467,2.429,0.059
1681203467,2.431,0.059
1681203467,2.43,0.063
1681203467,2.429,0.061
1681203467,2.43,0.056
1681203467,2.429,0.068
1681203467,2.425,0.067
1681203467,2.115,0.066
1681203467,0.995,0.065
1681203467,0.994,0.061
1681203467,0.998,0.064
1681203467,0.998,0.052
1681203468,1,0.066
1681203468,1,0.061
1681203468,0.998,5.589
1681203468,1.001,8.02
1681203468,0.993,8.014
1681203468,0.999,8.036
1681203468,1.34,7.979
1681203468,2.43,8.017
1681203468,2.427,8.121
1681203468,2.428,8.114
1681203468,2.429,8.096
1681203468,2.426,8.034
1681203468,2.428,8.016
1681203468,2.426,1.669
1681203468,2.426,0.065
1681203468,2.429,0.067
1681203468,2.432,0.054
1681203468,2.429,0.065
1681203468,2.433,0.063
1681203468,2.428,0.064
1681203469,2.426,0.062
1681203469,1.052,0.058
1681203469,1.001,0.072
1681203469,0.999,0.09
1681203469,1,0.034
1681203469,0.998,0.097
1681203469,0.999,4.192
1681203469,0.996,7.985
1681203469,0.997,7.939
1681203469,0.998,8.021
1681203469,0.994,8.002
1681203469,0.998,8.081
1681203469,0.996,7.948
1681203469,0.998,8.021
1681203469,1,7.963
1681203469,0.996,8
1681203469,0.996,7.926
1681203469,0.999,7.96
1681203469,0.998,6.943
1681203469,0.999,0.068
1681203470,0.998,0.058
1681203470,0.998,0.065
1681203470,0.995,0.056
1681203470,0.999,0.067
1681203470,1.001,0.061
1681203470,1.001,0.059
1681203470,1,0.065
1681203470,1,0.062
1681203470,0.998,0.067
1681203470,0.998,0.059
1681203470,0.997,0.05
1681203470,0.996,0.063
1681203470,0.998,0.058
1681203470,0.995,0.059
1681203470,0.997,0.06
1681203470,0.998,0.066
1681203470,1,0.069
1681203470,0.997,0.064
1681203470,0.997,0.063
1681203470,0.997,0.066
1681203471,0.997,0.059
1681203471,0.996,0.059
1681203471,0.997,0.062
1681203471,0.998,0.055
1681203471,0.996,0.065
1681203471,0.995,0.065
1681203471,0.998,0.076
1681203471,0.996,0.067
1681203471,0.995,0.063
1681203471,0.997,0.069
1681203471,1,0.061
1681203471,0.996,0.067
1681203471,1.001,0.074
1681203471,1.002,0.069
1681203471,0.998,0.059
1681203471,1.002,0.058
1681203471,0.999,0.064
1681203471,1.001,0.065
1681203471,1.001,0.055
1681203471,1,0.067
1681203472,0.997,0.069
1681203472,0.996,0.065
1681203472,1,0.067
1681203472,1.001,0.058
1681203472,0.994,0.063
1681203472,0.999,0.062
1681203472,0.997,0.068
1681203472,0.996,0.07
1681203472,1,0.067
1681203472,0.997,0.062
1681203472,0.998,0.061
1681203472,0.998,0.061
1681203472,0.998,0.081
1681203472,0.999,0.067
1681203472,0.999,0.059
1681203472,0.998,0.082
1681203472,0.998,0.027
1681203472,1.001,0.085
1681203472,0.996,0.065
1681203472,0.999,0.058
1681203473,1,0.058
1681203473,1.001,0.067
1681203473,1,0.063
1681203473,0.998,0.054
1681203473,0.998,0.059
1681203473,0.999,0.067
1681203473,0.998,0.054
1681203473,1.003,0.062
1681203473,0.998,0.058
1681203473,1.003,0.057
1681203473,0.997,0.062
1681203473,1,0.061
1681203473,0.997,0.061
1681203473,1.001,0.064
1681203473,1,0.062
1681203473,1.002,0.064
1681203473,1,0.055
1681203473,1.001,0.057
1681203473,0.998,0.066
1681203473,0.998,0.067
1681203474,0.998,0.062
1681203474,1.003,0.063
1681203474,1.004,0.062
1681203474,0.999,0.059
1681203474,0.999,0.06
1681203474,0.999,0.059
1681203474,0.997,0.054
1681203474,0.999,0.063
1681203474,0.998,0.061
1681203474,0.997,0.066
1681203474,0.999,0.054
1681203474,1.001,0.067
1681203474,1,0.072
1681203474,1.003,0.057
1681203474,0.999,0.07
1681203474,1,0.061
1681203474,1,0.056
1681203474,0.996,0.062
1681203474,0.997,0.067
1681203474,1,0.058
1681203475,1,0.066
1681203475,1.005,0.069
1681203475,0.999,0.062
1681203475,0.999,0.055
1681203475,1.001,0.069
1681203475,1.001,0.07
1681203475,0.997,0.061
1681203475,1.002,0.068
1681203475,0.997,0.057
1681203475,1.002,0.06
1681203475,0.997,0.056
1681203475,0.998,0.068
1681203475,0.999,0.058
1681203475,0.998,0.065
1681203475,0.997,0.061
1681203475,0.995,0.064
1681203475,0.998,0.059
1681203475,0.997,0.057
1681203475,1,0.062
1681203475,1,0.057
1681203476,1.002,0.065
1681203476,0.999,0.062
1681203476,0.997,0.064
1681203476,0.996,0.062
1681203476,0.999,0.058
1681203476,0.998,0.058
1681203476,0.995,0.068
1681203476,0.998,0.064
1681203476,1,0.065
1681203476,0.998,0.063
1681203476,0.998,0.064
1681203476,0.999,0.064
1681203476,1.001,0.056
1681203476,0.999,0.066
1681203476,0.998,0.06
1681203476,0.997,0.073
1681203476,0.999,0.063
1681203476,0.998,0.054
1681203476,0.996,0.067
1681203476,1,0.069
1681203477,0.996,0.065
1681203477,0.997,0.065
1681203477,0.997,0.055
1681203477,0.998,0.062
1681203477,0.997,0.056
1681203477,1.001,0.058
1681203477,0.996,0.057
1681203477,0.998,0.058
1681203477,0.996,0.065
1681203477,0.994,0.049
1681203477,1,0.055
1681203477,0.997,0.064
1681203477,0.999,0.056
1681203477,1,0.068
1681203477,1,0.069
1681203477,1,0.061
1681203477,1,0.06
1681203477,0.998,0.058
1681203477,0.999,0.057
1681203477,1,0.063
1681203478,0.996,0.063
1681203478,1,0.06
1681203478,0.998,0.062
1681203478,1.003,0.061
1681203478,1,0.055
1681203478,0.999,0.058
1681203478,0.998,0.066
1681203478,0.997,0.061
1681203478,1,0.057
1681203478,0.999,0.052
1681203478,0.998,0.055
1681203478,0.999,0.066
1681203478,0.998,0.072
1681203478,0.999,0.049
1681203478,0.999,0.058
1681203478,1.001,0.068
1681203478,0.997,0.063
1681203478,0.999,0.065
1681203478,0.998,0.063
1681203478,0.999,0.065
1681203479,0.998,0.058
1681203479,0.994,0.058
1681203479,0.999,0.061
1681203479,1.002,0.057
1681203479,0.994,0.059
1681203479,1.006,0.071
1681203479,1.001,0.063
1681203479,0.997,0.068
1681203479,1,0.067
1681203479,1.001,0.071
1681203479,0.998,0.067
1681203479,1,0.064
1681203479,0.997,0.069
1681203479,1,0.06
1681203479,1.001,0.055
1681203479,1.001,0.07
1681203479,0.999,0.057
1681203479,0.999,0.055
1681203479,0.997,0.063
1681203479,0.996,0.067
1681203480,1,0.058
1681203480,0.999,0.063
1681203480,0.996,0.06
1681203480,0.997,0.059
1681203480,1,0.064
1681203480,0.999,0.049
1681203480,0.998,0.055
1681203480,0.997,0.066
1681203480,0.997,0.059
1681203480,0.999,0.062
1681203480,0.999,0.066
1681203480,0.998,0.063
1681203480,0.999,0.067
1681203480,0.997,0.063
1681203480,1,0.057
1681203480,1.001,0.066
1681203480,0.997,0.061
1681203480,0.998,0.064
1681203480,0.998,0.059
1681203480,1,0.068
1681203481,0.996,0.061
1681203481,0.999,0.056
1681203481,0.993,0.057
1681203481,0.997,0.063
1681203481,0.999,0.063
1681203481,0.998,0.067
1681203481,1.003,0.041
1681203481,,
1681203481,,
