timestamp,brut,prepro,gauss,detec
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,802,509,502,0
1682325623,1712,509,502,0
1682325623,1712,509,502,0
1682325623,1712,509,502,0
1682325623,1712,509,502,0
1682325623,1712,509,502,0
1682325623,1712,509,502,0
1682325623,1712,509,502,0
1682325623,1712,509,502,0
1682325623,1712,509,502,0
1682325623,1712,509,502,0
1682325623,1712,509,502,0
1682325623,1712,509,502,0
1682325623,1712,509,502,0
1682325623,1712,509,502,0
1682325623,1712,509,502,0
1682325623,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1712,509,502,0
1682325624,1980,509,502,0
1682325624,1980,509,502,0
1682325624,1980,509,502,0
1682325625,1980,509,502,0
1682325625,1980,509,502,0
1682325625,1980,509,502,0
1682325625,1980,509,502,0
1682325625,1980,509,502,0
1682325625,1980,509,502,0
1682325625,1980,509,502,0
1682325625,1980,509,502,0
1682325625,1980,509,502,0
1682325625,1980,509,502,0
1682325625,1980,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325625,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325626,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325627,1545,509,502,0
1682325628,1545,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325628,1762,509,502,0
1682325629,1762,509,502,0
1682325629,1762,509,502,0
1682325629,1762,509,502,0
1682325629,1762,509,502,0
1682325629,1762,509,502,0
1682325629,1762,509,502,0
1682325629,1762,509,502,0
1682325629,1762,509,502,0
1682325629,1762,509,502,0
1682325629,1762,509,502,0
1682325629,1762,509,502,0
1682325629,1762,509,502,0
1682325629,1762,509,502,0
1682325629,1762,509,502,0
1682325629,1762,509,502,0
1682325629,1762,509,502,0
1682325629,1762,509,502,0
1682325629,1762,509,502,0
1682325629,298,298,490,0
1682325629,298,298,471,0
1682325629,298,298,445,0
1682325629,298,298,414,0
1682325629,298,298,381,0
1682325629,298,298,350,0
1682325629,298,298,324,0
1682325629,298,298,305,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325629,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325630,298,298,293,0
1682325631,298,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,1553,298,293,0
1682325631,278,278,292,0
1682325631,278,278,291,0
1682325631,278,278,289,0
1682325631,233,233,283,0
1682325631,233,233,276,0
1682325631,233,233,267,0
1682325631,229,229,258,0
1682325631,229,229,248,0
1682325631,229,229,240,0
1682325631,229,229,234,0
1682325631,237,237,230,0
1682325631,237,237,228,0
1682325631,237,237,229,0
1682325632,244,244,230,511
1682325632,244,244,232,511
1682325632,244,244,234,511
1682325632,244,244,236,511
1682325632,224,224,237,511
1682325632,224,224,236,511
1682325632,238,238,234,511
1682325632,238,238,233,511
1682325632,238,238,233,511
1682325632,238,238,232,511
1682325632,238,238,231,511
1682325632,238,238,231,511
1682325632,238,238,232,511
1682325632,234,234,233,0
1682325632,234,234,233,0
1682325632,234,234,232,0
1682325632,234,234,231,0
1682325632,234,234,231,0
1682325632,234,234,230,0
1682325632,234,234,229,0
1682325632,234,234,229,0
1682325632,2072,234,229,0
1682325632,2072,234,229,0
1682325632,2072,234,229,0
1682325632,2072,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325632,2093,234,229,0
1682325633,2093,234,229,0
1682325633,2093,234,229,0
1682325633,2093,234,229,0
1682325633,2093,234,229,0
1682325633,2093,234,229,0
1682325633,2093,234,229,0
1682325633,2093,234,229,0
1682325633,1820,234,229,0
1682325633,1820,234,229,0
1682325633,1820,234,229,0
1682325633,1820,234,229,0
1682325633,1820,234,229,0
1682325633,1820,234,229,0
1682325633,1820,234,229,0
1682325633,1820,234,229,0
1682325633,1820,234,229,0
1682325633,1820,234,229,0
1682325633,1832,234,229,0
1682325633,1832,234,229,0
1682325633,1832,234,229,0
1682325633,1832,234,229,0
1682325633,1832,234,229,0
1682325633,1832,234,229,0
1682325633,1832,234,229,0
1682325633,1832,234,229,0
1682325633,1832,234,229,0
1682325633,1832,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325633,1521,234,229,0
1682325634,1521,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,1505,234,229,0
1682325634,559,559,248,0
1682325634,559,559,277,0
1682325634,559,559,317,0
1682325634,559,559,366,0
1682325634,559,559,417,0
1682325634,559,559,466,0
1682325634,559,559,506,0
1682325634,559,559,535,0
1682325634,559,559,554,0
1682325634,559,559,554,0
1682325634,559,559,554,0
1682325634,559,559,554,0
1682325634,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325635,559,559,554,0
1682325636,559,559,554,0
1682325636,559,559,554,0
1682325636,559,559,554,0
1682325636,559,559,554,0
1682325636,559,559,554,0
1682325636,559,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1811,559,554,0
1682325636,1679,559,554,0
1682325636,1679,559,554,0
1682325636,1679,559,554,0
1682325636,1679,559,554,0
1682325636,1679,559,554,0
1682325636,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325637,1679,559,554,0
1682325638,1679,559,554,0
1682325638,1679,559,554,0
1682325638,1679,559,554,0
1682325638,1679,559,554,0
1682325638,1679,559,554,0
1682325638,1679,559,554,0
1682325638,1679,559,554,0
1682325638,1679,559,554,0
1682325638,1679,559,554,0
1682325638,1679,559,554,0
1682325638,1679,559,554,0
1682325638,1679,559,554,0
1682325638,1679,559,554,0
1682325638,1679,559,554,0
1682325638,1679,559,554,0
1682325638,1679,559,554,0
1682325638,1679,559,554,0
1682325638,1679,559,554,0
1682325638,1679,559,554,0
1682325638,1679,559,554,0
